id,timestamp,user,activity,filename,word
737,7/3/2024 13:40:37,native_speaker4,receive lookup results, , 
738,7/3/2024 13:40:39,native_speaker4,decompound,6_compound_words_4.txt,Arbeiterunfallverischerungsgesetz
739,7/3/2024 13:40:45,native_speaker4,receive decompound results, , 
740,7/3/2024 13:40:51,native_speaker4,look up,6_compound_words_4.txt,Nahrungsmittelunverträglichkeit
741,7/3/2024 13:40:52,native_speaker4,receive lookup results, , 
742,7/3/2024 13:40:53,native_speaker4,decompound,6_compound_words_4.txt,Nahrungsmittelunverträglichkeit
743,7/3/2024 13:40:58,native_speaker4,receive decompound results, , 
744,7/3/2024 13:41:07,native_speaker4,open file,6_sample_text_Feuerzeug.txt, 
745,7/3/2024 13:41:10,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Landstraße
746,7/3/2024 13:41:10,native_speaker4,receive lookup results, , 
747,7/3/2024 13:41:11,native_speaker4,decompound,6_sample_text_Feuerzeug.txt,Landstraße
748,7/3/2024 13:41:16,native_speaker4,receive decompound results, , 
749,7/3/2024 13:41:19,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Landstraße
750,7/3/2024 13:41:19,native_speaker4,receive lookup results, , 
751,7/3/2024 13:41:20,native_speaker4,search all results,6_sample_text_Feuerzeug.txt,Landstraße
752,7/3/2024 13:41:20,native_speaker4,receive lookup results, , 
753,7/3/2024 13:41:28,native_speaker4,select dict to upload, , 
754,7/3/2024 13:42:41,native_speaker4,select dict to upload, , 
755,7/3/2024 13:43:35,native_speaker4,select dict to upload, , 
756,7/3/2024 13:45:02,native_speaker4,select dict to upload, , 
757,7/3/2024 13:47:07,native_speaker4,select dict to upload, , 
758,7/3/2024 13:47:28,native_speaker4,log in, , 
759,7/3/2024 13:47:35,native_speaker4,select dict to upload, , 
760,7/3/2024 13:47:59,native_speaker4,dict processed, , 
761,7/3/2024 13:48:04,native_speaker4,select dict to upload, , 
762,7/3/2024 13:48:27,native_speaker4,dict processed, , 
763,7/3/2024 13:48:35,native_speaker4,select dict to upload, , 
764,7/3/2024 13:48:57,native_speaker4,dict processed, , 
765,7/3/2024 13:49:07,native_speaker4,open file,6_sample_text_Feuerzeug.txt, 
766,7/3/2024 13:49:18,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Kriege
767,7/3/2024 13:49:19,native_speaker4,receive lookup results, , 
768,7/3/2024 13:49:31,native_speaker4,look up,6_sample_text_Feuerzeug.txt,hinunterkommst
769,7/3/2024 13:49:32,native_speaker4,receive lookup results, , 
770,7/3/2024 13:49:45,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Fußboden
771,7/3/2024 13:49:45,native_speaker4,receive lookup results, , 
772,7/3/2024 13:49:53,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Mühlräder
773,7/3/2024 13:49:54,native_speaker4,receive lookup results, , 
774,7/3/2024 13:49:56,native_speaker4,decompound,6_sample_text_Feuerzeug.txt,Mühlräder
775,7/3/2024 13:50:00,native_speaker4,receive decompound results, , 
776,7/3/2024 13:50:18,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Schürze
777,7/3/2024 13:50:18,native_speaker4,receive lookup results, , 
778,7/3/2024 13:50:30,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Kupfergeld
779,7/3/2024 13:50:31,native_speaker4,receive lookup results, , 
780,7/3/2024 13:51:09,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Kopenhagen
781,7/3/2024 13:51:09,native_speaker4,receive lookup results, , 
782,7/3/2024 13:51:16,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Zuckerferkel
783,7/3/2024 13:51:17,native_speaker4,receive lookup results, , 
784,7/3/2024 13:51:21,native_speaker4,decompound,6_sample_text_Feuerzeug.txt,Zuckerferkel
785,7/3/2024 13:51:26,native_speaker4,receive decompound results, , 
786,7/3/2024 13:51:31,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Zinnsoldaten
787,7/3/2024 13:51:32,native_speaker4,receive lookup results, , 
788,7/3/2024 13:51:38,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Peitschen
789,7/3/2024 13:51:38,native_speaker4,receive lookup results, , 
790,7/3/2024 13:51:41,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Schaukelpferde
791,7/3/2024 13:51:41,native_speaker4,receive lookup results, , 
792,7/3/2024 14:18:09,native_speaker5,log in, , 
793,7/3/2024 14:19:14,native_speaker5,select dict to upload, , 
794,7/3/2024 14:19:42,native_speaker5,dict processed, , 
795,7/3/2024 14:20:06,native_speaker5,select dict to upload, , 
796,7/3/2024 14:20:32,native_speaker5,dict processed, , 
797,7/3/2024 14:21:11,native_speaker5,select dict to upload, , 
798,7/3/2024 14:21:37,native_speaker5,dict processed, , 
799,7/3/2024 14:21:59,native_speaker5,select dict to upload, , 
800,7/3/2024 14:22:25,native_speaker5,dict processed, , 
801,7/3/2024 14:31:24,native_speaker5,select file to upload, , 
802,7/3/2024 14:31:24,native_speaker5,upload file: sample_text_das haessliche_entlein.txt, , 
803,7/3/2024 14:33:17,native_speaker5,select file to upload, , 
804,7/3/2024 14:33:31,native_speaker5,log in, , 
805,7/3/2024 14:33:37,native_speaker5,select file to upload, , 
806,7/3/2024 14:33:37,native_speaker5,upload file: compound_words_5.txt, , 
807,7/3/2024 14:33:39,native_speaker5,open file,7_sample_text_das_haessliche_entlein.txt, 
808,7/3/2024 14:33:43,native_speaker5,look up,7_sample_text_das_haessliche_entlein.txt,bersten
809,7/3/2024 14:33:44,native_speaker5,receive lookup results, , 
810,7/3/2024 14:33:47,native_speaker5,look up,7_sample_text_das_haessliche_entlein.txt,Verlaß
811,7/3/2024 14:33:47,native_speaker5,receive lookup results, , 
812,7/3/2024 14:33:56,native_speaker5,look up,7_sample_text_das_haessliche_entlein.txt,heraus
813,7/3/2024 14:33:58,native_speaker5,receive lookup results, , 
814,7/3/2024 14:34:05,native_speaker5,look up,7_sample_text_das_haessliche_entlein.txt,plumpste
815,7/3/2024 14:34:06,native_speaker5,receive lookup results, , 
816,7/3/2024 14:34:13,native_speaker5,look up,7_sample_text_das_haessliche_entlein.txt,sprang
817,7/3/2024 14:34:13,native_speaker5,receive lookup results, , 
818,7/3/2024 14:34:19,native_speaker5,look up,7_sample_text_das_haessliche_entlein.txt,schwamm
819,7/3/2024 14:34:20,native_speaker5,receive lookup results, , 
820,7/3/2024 14:34:28,native_speaker5,look up,7_sample_text_das_haessliche_entlein.txt,hinein
821,7/3/2024 14:34:29,native_speaker5,receive lookup results, , 
822,7/3/2024 14:50:04,native_speaker2,log in, , 
823,7/3/2024 14:50:06,native_speaker2,open file,4_compound_words.txt, 
824,7/3/2024 14:50:09,native_speaker2,look up,4_compound_words.txt,Rinderkennzeichnungsfleischetikettierungsüberwachungsaufgabenübertragungsgesetz
825,7/3/2024 14:50:11,native_speaker2,receive lookup results, , 
930,7/5/2024 16:40:06,JuneNguyen,log in, , 
933,7/5/2024 16:40:32,JuneNguyen,select file to upload, , 
934,7/5/2024 16:40:36,JuneNguyen,upload file: Die Verwandlung.txt, , 
937,7/5/2024 16:41:47,JuneNguyen,select file to upload, , 
938,7/5/2024 16:41:48,JuneNguyen,upload file: Die Verwandlung.txt, , 
945,7/5/2024 16:42:31,JuneNguyen,open file,8_Die_Verwandlung.txt, 
946,7/5/2024 16:42:38,JuneNguyen,open file,8_Die_Verwandlung.txt, 
947,7/5/2024 16:42:43,JuneNguyen,open file,8_Die_Verwandlung.txt, 
948,7/5/2024 16:42:52,JuneNguyen,open file,8_Die_Verwandlung.txt, 
950,7/5/2024 16:42:58,JuneNguyen,open file,8_Die_Verwandlung.txt, 
953,7/5/2024 16:43:06,JuneNguyen,open file,8_Die_Verwandlung.txt, 
956,7/5/2024 16:43:19,JuneNguyen,look up,8_Die_Verwandlung.txt,unruhigen
957,7/5/2024 16:43:20,JuneNguyen,receive lookup results, , 
961,7/5/2024 17:01:35,JuneNguyen,select dict to upload, , 
962,7/5/2024 17:01:59,JuneNguyen,log in, , 
963,7/5/2024 17:02:04,JuneNguyen,select dict to upload, , 
964,7/5/2024 17:03:35,JuneNguyen,select dict to upload, , 
966,7/5/2024 17:04:00,JuneNguyen,dict processed, , 
968,7/5/2024 17:04:38,JuneNguyen,open file,8_Die_Verwandlung.txt, 
970,7/5/2024 17:04:48,JuneNguyen,look up,8_Die_Verwandlung.txt,ausgeschnitten
971,7/5/2024 17:04:48,JuneNguyen,receive lookup results, , 
972,7/5/2024 17:04:57,JuneNguyen,decompound,8_Die_Verwandlung.txt,ausgeschnitten
977,7/5/2024 17:05:18,JuneNguyen,click add word button, , 
978,7/5/2024 17:05:18,JuneNguyen,add to vocab,8_Die_Verwandlung.txt,ausgeschnitten
979,7/5/2024 17:05:21,JuneNguyen,click add word button, , 
980,7/5/2024 17:05:21,JuneNguyen,add to vocab,8_Die_Verwandlung.txt,ausschneiden
985,7/5/2024 17:05:31,JuneNguyen,look up,8_Die_Verwandlung.txt,hübschen
988,7/5/2024 17:05:32,JuneNguyen,receive lookup results, , 
989,7/5/2024 17:05:33,JuneNguyen,click add word button, , 
990,7/5/2024 17:05:33,JuneNguyen,add to vocab,8_Die_Verwandlung.txt,hübschen
999,7/5/2024 17:06:02,JuneNguyen,select word in vocab list,ausgeschnitten, 
1000,7/5/2024 17:06:07,JuneNguyen,edit word,8_Die_Verwandlung.txt,ausgeschnitten
1001,7/5/2024 17:06:09,JuneNguyen,deselect word in vocab list,ausgeschnitten, 
1002,7/5/2024 17:06:09,JuneNguyen,select word in vocab list,ausgeschnitten, 
1003,7/5/2024 17:06:11,JuneNguyen,deselect word in vocab list,ausgeschnitten, 
1004,7/5/2024 17:06:11,JuneNguyen,select word in vocab list,ausgeschnitten, 
1006,7/5/2024 17:06:16,JuneNguyen,delete word,8_Die_Verwandlung.txt,ausgeschnitten
1007,7/5/2024 17:06:16,JuneNguyen,delete word,8_Die_Verwandlung.txt,ausschneiden
1008,7/5/2024 17:06:16,JuneNguyen,delete word,8_Die_Verwandlung.txt,hübschen
1013,7/5/2024 17:06:27,JuneNguyen,open file,8_Die_Verwandlung.txt, 
1014,7/5/2024 17:06:32,JuneNguyen,open file,8_Die_Verwandlung.txt, 
1016,7/5/2024 17:06:39,JuneNguyen,look up,8_Die_Verwandlung.txt,Regentropfen
1017,7/5/2024 17:06:40,JuneNguyen,receive lookup results, , 
1019,7/5/2024 17:06:42,JuneNguyen,click add word button, , 
1020,7/5/2024 17:06:43,JuneNguyen,add to vocab,8_Die_Verwandlung.txt,Regentropfen
1021,7/5/2024 17:06:46,JuneNguyen,look up,8_Die_Verwandlung.txt,Regentropfen
1022,7/5/2024 17:06:46,JuneNguyen,receive lookup results, , 
1023,7/5/2024 17:06:48,JuneNguyen,click add word button, , 
1024,7/5/2024 17:06:48,JuneNguyen,add to vocab,8_Die_Verwandlung.txt,Regentropfen
1025,7/5/2024 17:07:01,JuneNguyen,select word in vocab list,Regentropfen, 
1026,7/5/2024 17:07:05,JuneNguyen,remove deduplicate,8_Die_Verwandlung.txt,Regentropfen
1027,7/5/2024 17:07:18,JuneNguyen,edit word,8_Die_Verwandlung.txt,Regentropfen
1028,7/5/2024 17:07:28,JuneNguyen,export vocab list, , 
1133,7/8/2024 8:04:58,native_speaker4,log in, , 
1134,7/8/2024 8:06:34,native_speaker4,open file,6_sample_text_Feuerzeug.txt, 
1135,7/8/2024 8:07:47,native_speaker4,open file,6_sample_text_Feuerzeug.txt, 
1136,7/8/2024 8:07:49,native_speaker4,look up,6_sample_text_Feuerzeug.txt, 
1137,7/8/2024 8:07:54,native_speaker4,look up,6_sample_text_Feuerzeug.txt,kam
1138,7/8/2024 8:07:55,native_speaker4,receive lookup results, , 
1139,7/8/2024 8:08:25,native_speaker4,look up,6_sample_text_Feuerzeug.txt,marschiert
1140,7/8/2024 8:08:25,native_speaker4,receive lookup results, , 
1141,7/8/2024 8:08:43,native_speaker4,look up,6_sample_text_Feuerzeug.txt,ersteigst
1142,7/8/2024 8:08:44,native_speaker4,receive lookup results, , 
1143,7/8/2024 8:12:46,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Glotz
1144,7/8/2024 8:12:47,native_speaker4,receive lookup results, , 
1145,7/8/2024 8:13:10,native_speaker4,look up,6_sample_text_Feuerzeug.txt,geht
1146,7/8/2024 8:13:10,native_speaker4,receive lookup results, , 
1147,7/8/2024 8:13:17,native_speaker4,look up,6_sample_text_Feuerzeug.txt,geht
1148,7/8/2024 8:13:17,native_speaker4,receive lookup results, , 
1149,7/8/2024 8:13:47,native_speaker4,look up,6_sample_text_Feuerzeug.txt,zog
1150,7/8/2024 8:13:48,native_speaker4,receive lookup results, , 
1151,7/8/2024 8:14:32,native_speaker4,look up,6_sample_text_Feuerzeug.txt,großen
1152,7/8/2024 8:14:33,native_speaker4,receive lookup results, , 
1153,7/8/2024 8:15:16,native_speaker4,look up,6_sample_text_Feuerzeug.txt,langen
1154,7/8/2024 8:15:16,native_speaker4,receive lookup results, , 
1155,7/8/2024 8:15:43,native_speaker4,look up,6_sample_text_Feuerzeug.txt,beherzte
1156,7/8/2024 8:15:43,native_speaker4,receive lookup results, , 
1157,7/8/2024 8:16:14,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Taschen
1158,7/8/2024 8:16:15,native_speaker4,receive lookup results, , 
1159,7/8/2024 8:16:28,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Goldstücke
1160,7/8/2024 8:16:29,native_speaker4,receive lookup results, , 
1161,7/8/2024 8:16:47,native_speaker4,look up,6_sample_text_Feuerzeug.txt,Speisen
1162,7/8/2024 8:16:47,native_speaker4,receive lookup results, , 
1163,7/8/2024 8:17:10,native_speaker4,open file,6_compound_words_4.txt, 
1164,7/8/2024 8:17:34,native_speaker4,look up,6_compound_words_4.txt,Nahrungsmittelunverträglichkeit
1165,7/8/2024 8:17:35,native_speaker4,receive lookup results, , 
1166,7/8/2024 8:17:42,native_speaker4,decompound,6_compound_words_4.txt,Nahrungsmittelunverträglichkeit
1167,7/8/2024 8:17:46,native_speaker4,receive decompound results, , 
1168,7/8/2024 8:18:21,native_speaker4,look up,6_compound_words_4.txt,Arbeiterunfallverischerungsgesetz
1169,7/8/2024 8:18:37,native_speaker4,look up,6_compound_words_4.txt,Rechtsschutzversicherungsgesellschaften
1170,7/8/2024 8:18:52,native_speaker4,look up,6_compound_words_4.txt,Arbeiterunfallverischerungsgesetz
1171,7/8/2024 8:18:53,native_speaker4,receive lookup results, , 
1172,7/8/2024 8:18:59,native_speaker4,look up,6_compound_words_4.txt,Arbeiterunfallverischerungsgesetz
1173,7/8/2024 8:19:00,native_speaker4,receive lookup results, , 
1174,7/8/2024 8:19:05,native_speaker4,decompound,6_compound_words_4.txt,Arbeiterunfallverischerungsgesetz
1175,7/8/2024 8:19:11,native_speaker4,receive decompound results, , 
1176,7/8/2024 8:19:52,native_speaker4,look up,6_compound_words_4.txt,Rechtsschutzversicherungsgesellschaften
1177,7/8/2024 8:19:53,native_speaker4,receive lookup results, , 
1178,7/8/2024 8:19:55,native_speaker4,decompound,6_compound_words_4.txt,Rechtsschutzversicherungsgesellschaften
1179,7/8/2024 8:20:00,native_speaker4,receive decompound results, , 
1180,7/8/2024 8:20:44,native_speaker4,look up,6_compound_words_4.txt,Arbeiterunfallverischerungsgesetz
1181,7/8/2024 15:35:04,native_speaker3,log in, , 
1182,7/8/2024 15:36:54,native_speaker3,open file,5_sample_text_doktorwein.txt, 
1183,7/8/2024 15:38:20,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1184,7/8/2024 15:38:20,native_speaker3,receive lookup results, , 
1185,7/8/2024 15:38:41,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1186,7/8/2024 15:38:42,native_speaker3,receive lookup results, , 
1187,7/8/2024 15:38:56,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1188,7/8/2024 15:38:56,native_speaker3,receive lookup results, , 
1189,7/8/2024 15:39:06,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1190,7/8/2024 15:39:06,native_speaker3,receive lookup results, , 
1191,7/8/2024 15:39:33,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1192,7/8/2024 15:39:33,native_speaker3,receive lookup results, , 
1193,7/8/2024 15:40:45,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1194,7/8/2024 15:40:46,native_speaker3,receive lookup results, , 
1195,7/8/2024 15:40:53,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1196,7/8/2024 15:40:53,native_speaker3,receive lookup results, , 
1197,7/8/2024 15:41:20,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1198,7/8/2024 15:41:21,native_speaker3,receive lookup results, , 
1199,7/8/2024 15:41:40,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1200,7/8/2024 15:41:42,native_speaker3,receive lookup results, , 
1201,7/8/2024 15:41:44,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1202,7/8/2024 15:41:45,native_speaker3,receive lookup results, , 
1203,7/8/2024 15:41:50,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1204,7/8/2024 15:41:51,native_speaker3,receive lookup results, , 
1205,7/8/2024 15:41:58,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1206,7/8/2024 15:41:59,native_speaker3,receive lookup results, , 
1207,7/8/2024 15:42:03,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1208,7/8/2024 15:42:03,native_speaker3,receive lookup results, , 
1209,7/8/2024 15:42:31,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1210,7/8/2024 15:42:32,native_speaker3,receive lookup results, , 
1211,7/8/2024 15:43:24,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1212,7/8/2024 15:43:25,native_speaker3,receive lookup results, , 
1213,7/8/2024 15:43:42,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1214,7/8/2024 15:43:43,native_speaker3,receive lookup results, , 
1215,7/8/2024 15:44:34,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1216,7/8/2024 15:44:34,native_speaker3,receive lookup results, , 
1217,7/8/2024 15:44:45,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1218,7/8/2024 15:44:45,native_speaker3,receive lookup results, , 
1219,7/8/2024 15:45:22,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1220,7/8/2024 15:45:22,native_speaker3,receive lookup results, , 
1221,7/8/2024 15:45:40,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1222,7/8/2024 15:45:41,native_speaker3,receive lookup results, , 
1223,7/8/2024 15:46:27,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1224,7/8/2024 15:46:27,native_speaker3,receive lookup results, , 
1226,7/8/2024 15:47:08,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1227,7/8/2024 15:47:09,native_speaker3,receive lookup results, , 
1228,7/8/2024 15:49:42,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1229,7/8/2024 15:49:43,native_speaker3,receive lookup results, , 
1230,7/8/2024 15:50:13,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1231,7/8/2024 15:50:33,native_speaker3,log in, , 
1232,7/8/2024 15:50:37,native_speaker3,open file,5_sample_text_doktorwein.txt, 
1233,7/8/2024 15:50:40,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1234,7/8/2024 15:50:41,native_speaker3,receive lookup results, , 
1235,7/8/2024 15:51:09,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1236,7/8/2024 15:51:11,native_speaker3,receive lookup results, , 
1237,7/8/2024 15:51:15,native_speaker3,look up,5_sample_text_doktorwein.txt, 
1238,7/8/2024 15:51:17,native_speaker3,receive lookup results, , 
1239,7/8/2024 15:51:37,native_speaker3,open file,5_compound_words_3_.txt, 
1240,7/8/2024 15:52:28,native_speaker3,look up,5_compound_words_3_.txt, 
1241,7/8/2024 15:52:29,native_speaker3,receive lookup results, , 
1242,7/8/2024 15:52:37,native_speaker3,decompound,5_compound_words_3_.txt,Betäubungsmittelverschreibungsverordnung
1243,7/8/2024 15:52:42,native_speaker3,receive decompound results, , 
1244,7/8/2024 15:53:13,native_speaker3,look up,5_compound_words_3_.txt, 
1245,7/8/2024 15:53:14,native_speaker3,receive lookup results, , 
1246,7/8/2024 15:53:28,native_speaker3,decompound,5_compound_words_3_.txt,Betäubungsmittelverschreibungsverordnung
1247,7/8/2024 15:53:33,native_speaker3,receive decompound results, , 
1248,7/8/2024 15:54:22,native_speaker3,look up,5_compound_words_3_.txt, 
1249,7/8/2024 15:54:23,native_speaker3,receive lookup results, , 
1250,7/8/2024 15:54:26,native_speaker3,decompound,5_compound_words_3_.txt,Betäubungsmittelverschreibungsverordnung
1251,7/8/2024 15:54:31,native_speaker3,receive decompound results, , 
1252,7/8/2024 15:54:45,native_speaker3,look up,5_compound_words_3_.txt, 
1253,7/8/2024 15:54:46,native_speaker3,receive lookup results, , 
1254,7/8/2024 15:54:53,native_speaker3,decompound,5_compound_words_3_.txt,Rindfleischetikettierungsüberwachungsaufgabenübertragungsgesetz
1255,7/8/2024 15:54:59,native_speaker3,receive decompound results, , 
1256,7/8/2024 15:58:36,native_speaker3,look up,5_compound_words_3_.txt, 
1257,7/8/2024 15:58:37,native_speaker3,receive lookup results, , 
1258,7/8/2024 15:58:39,native_speaker3,decompound,5_compound_words_3_.txt,Rindfleischetikettierungsüberwachungsaufgabenübertragungsgesetz
1259,7/8/2024 15:58:44,native_speaker3,receive decompound results, , 
1260,7/8/2024 15:59:40,native_speaker3,look up,5_compound_words_3_.txt, 
1261,7/8/2024 15:59:41,native_speaker3,receive lookup results, , 
1262,7/8/2024 15:59:52,native_speaker3,decompound,5_compound_words_3_.txt,Bezirksschornsteinfegermeister
1263,7/8/2024 15:59:57,native_speaker3,receive decompound results, , 
1264,7/8/2024 16:02:15,native_speaker3,look up,5_compound_words_3_.txt, 
1265,7/8/2024 16:02:16,native_speaker3,receive lookup results, , 
1266,7/8/2024 16:02:18,native_speaker3,decompound,5_compound_words_3_.txt,Rindfleischetikettierungsüberwachungsaufgabenübertragungsgesetz
1267,7/8/2024 16:02:24,native_speaker3,receive decompound results, , 
1268,7/9/2024 11:01:21,thao,log in, , 
1269,7/9/2024 11:04:00,thao,select file to upload, , 
1270,7/9/2024 11:04:00,thao,upload file: Bäume – Wunder der Natur.txt, , 
1271,7/9/2024 11:04:11,thao,delete file: 9_Baume_Wunder_der_Natur.txt, , 
1272,7/9/2024 11:04:46,thao,select file to upload, , 
1273,7/9/2024 11:04:47,thao,upload file: Bäume – Wunder der Natur.txt, , 
1274,7/9/2024 11:04:51,thao,delete file: 9_Baume_Wunder_der_Natur.txt, , 
1275,7/9/2024 11:05:01,thao,select file to upload, , 
1276,7/9/2024 11:05:01,thao,upload file: Bäume – Wunder der Natur.txt, , 
1277,7/9/2024 11:05:06,thao,open file,9_Baume_Wunder_der_Natur.txt, 
1278,7/9/2024 11:07:11,thao,select dict to upload, , 
1279,7/9/2024 11:28:42,thao,select dict to upload, , 
1280,7/9/2024 11:30:24,thao,log in, , 
1281,7/9/2024 11:31:25,thao,select dict to upload, , 
1282,7/9/2024 11:35:24,thao,select dict to upload, , 
1283,7/9/2024 11:40:29,thao,select dict to upload, , 
1284,7/9/2024 11:48:42,thao,log in, , 
1285,7/9/2024 11:48:52,thao,select dict to upload, , 
1286,7/9/2024 11:49:40,thao,open file,9_Baume_Wunder_der_Natur.txt, 
1287,7/9/2024 11:49:52,thao,look up,9_Baume_Wunder_der_Natur.txt,Alleskönner
1288,7/9/2024 11:49:52,thao,receive lookup results, , 
1293,7/9/2024 11:50:11,thao,decompound,9_Baume_Wunder_der_Natur.txt,Alleskönner
1296,7/9/2024 11:50:16,thao,receive decompound results, , 
1297,7/9/2024 11:50:43,thao,open file,9_Baume_Wunder_der_Natur.txt, 
1298,7/9/2024 11:50:47,thao,look up,9_Baume_Wunder_der_Natur.txt,Alleskönner
1299,7/9/2024 11:50:47,thao,receive lookup results, , 
1300,7/9/2024 11:50:49,thao,decompound,9_Baume_Wunder_der_Natur.txt,Alleskönner
1301,7/9/2024 11:50:54,thao,receive decompound results, , 
1302,7/9/2024 11:51:00,thao,click add word button, , 
1303,7/9/2024 11:51:00,thao,add to vocab,9_Baume_Wunder_der_Natur.txt,Alleskönner
1304,7/9/2024 11:51:08,thao,look up,9_Baume_Wunder_der_Natur.txt,versorgen
1305,7/9/2024 11:51:08,thao,receive lookup results, , 
1306,7/9/2024 11:51:18,thao,decompound,9_Baume_Wunder_der_Natur.txt,versorgen
1307,7/9/2024 11:51:23,thao,receive decompound results, , 
1308,7/9/2024 11:51:35,thao,open file,9_Baume_Wunder_der_Natur.txt, 
1309,7/9/2024 11:51:38,thao,look up,9_Baume_Wunder_der_Natur.txt,versorgen
1310,7/9/2024 11:51:39,thao,receive lookup results, , 
1311,7/9/2024 11:51:41,thao,decompound,9_Baume_Wunder_der_Natur.txt,versorgen
1312,7/9/2024 11:51:46,thao,receive decompound results, , 
1313,7/9/2024 11:51:50,thao,look up,9_Baume_Wunder_der_Natur.txt,Schatten
1314,7/9/2024 11:51:50,thao,receive lookup results, , 
1315,7/9/2024 11:51:53,thao,decompound,9_Baume_Wunder_der_Natur.txt,Schatten
1316,7/9/2024 11:52:01,thao,look up,9_Baume_Wunder_der_Natur.txt,versorgen
1317,7/9/2024 11:52:02,thao,receive lookup results, , 
1318,7/9/2024 11:52:07,thao,click add word button, , 
1319,7/9/2024 11:52:07,thao,add to vocab,9_Baume_Wunder_der_Natur.txt,versorgen
1320,7/9/2024 11:53:01,thao,delete word,9_Baume_Wunder_der_Natur.txt,Alleskönner
1321,7/9/2024 11:53:01,thao,delete word,9_Baume_Wunder_der_Natur.txt,versorgen
1322,7/9/2024 11:53:04,thao,open file,9_Baume_Wunder_der_Natur.txt, 
1323,7/9/2024 11:53:10,thao,look up,9_Baume_Wunder_der_Natur.txt,Alleskönner
1324,7/9/2024 11:53:10,thao,receive lookup results, , 
1325,7/9/2024 11:53:11,thao,click add word button, , 
1326,7/9/2024 11:53:11,thao,add to vocab,9_Baume_Wunder_der_Natur.txt,Alleskönner
1327,7/9/2024 11:53:16,thao,look up,9_Baume_Wunder_der_Natur.txt,versorgen
1328,7/9/2024 11:53:16,thao,receive lookup results, , 
1329,7/9/2024 11:53:17,thao,click add word button, , 
1330,7/9/2024 11:53:17,thao,add to vocab,9_Baume_Wunder_der_Natur.txt,versorgen
1331,7/9/2024 11:53:22,thao,look up,9_Baume_Wunder_der_Natur.txt,Schatten
1332,7/9/2024 11:53:22,thao,receive lookup results, , 
1333,7/9/2024 11:53:24,thao,click add word button, , 
1334,7/9/2024 11:53:24,thao,add to vocab,9_Baume_Wunder_der_Natur.txt,Schatten
1335,7/9/2024 11:53:27,thao,look up,9_Baume_Wunder_der_Natur.txt,verwandeln
1336,7/9/2024 11:53:29,thao,receive lookup results, , 
1337,7/9/2024 11:55:24,thao,decompound,9_Baume_Wunder_der_Natur.txt,verwandeln bei
1338,7/9/2024 11:55:36,thao,look up,9_Baume_Wunder_der_Natur.txt,verwandeln
1339,7/9/2024 11:55:37,thao,receive lookup results, , 
1340,7/9/2024 11:55:44,thao,look up,9_Baume_Wunder_der_Natur.txt,Atemluft
1341,7/9/2024 11:55:45,thao,receive lookup results, , 
1342,7/9/2024 11:55:51,thao,click add word button, , 
1343,7/9/2024 11:55:51,thao,add to vocab,9_Baume_Wunder_der_Natur.txt,Atemluft
1344,7/9/2024 11:55:55,thao,look up,9_Baume_Wunder_der_Natur.txt,wohlfühlen
1345,7/9/2024 11:55:56,thao,receive lookup results, , 
1346,7/9/2024 11:56:08,thao,click add word button, , 
1347,7/9/2024 11:56:08,thao,add to vocab,9_Baume_Wunder_der_Natur.txt,wohlfühlen
